order_id,customer_name,email,product,quantity,unit_price,order_date,status,city,country,total_revenue
ORD-00223,Lynn Dixon,maria86@example.com,Monitor,3,736.22,2025-07-21,completed,Powellfurt,UK,2208.66
ORD-00224,Gregory Begum,alexandra05@example.com,Monitor,4,963.32,2025-07-07,pending,Stevensville,UK,3853.28
ORD-00225,Darren Page,hutchinsonkevin@example.com,Monitor,5,656.4,2026-01-24,completed,Jenkinsburgh,UK,3282.0
ORD-00226,Dr Lewis Austin,michelle07@example.com,Laptop,2,276.8,2025-06-03,completed,O'Neillburgh,UK,553.6
ORD-00227,Timothy Smart,annette23@example.org,Keyboard,1,653.11,2026-03-02,completed,North Nicole,UK,653.11
ORD-00228,Diane Birch,bryanbradshaw@example.com,Keyboard,1,804.11,2025-04-30,completed,Jemmaberg,UK,804.11
ORD-00229,Iain Carter,mistryashley@example.org,Phone,5,523.28,2026-01-15,completed,North Garryland,UK,2616.3999999999996
ORD-00230,Alison Palmer,mroberts@example.net,Mouse,5,85.54,2025-11-09,completed,North Lucyberg,UK,427.70000000000005
ORD-00231,Donna Brown,pickeringvincent@example.net,Laptop,3,346.49,2025-07-07,completed,Morganland,UK,1039.47
ORD-00232,Cheryl Richards,hchapman@example.net,Webcam,3,687.03,2026-01-22,completed,Seanborough,UK,2061.09
ORD-00233,Albert Bell,bullmarc@example.net,Speaker,4,324.77,2026-01-26,pending,Alanside,UK,1299.08
ORD-00234,Irene Reid,chloerichards@example.org,Webcam,4,691.51,2025-05-10,completed,East Diana,UK,2766.04
ORD-00235,Daniel Young,talexander@example.com,Tablet,4,500.17,2025-09-21,pending,Bennettside,UK,2000.68
ORD-00236,Kate Scott,khangerard@example.org,Phone,3,213.49,2025-12-28,cancelled,West Martinchester,UK,640.47
ORD-00237,Kathleen Spencer,phillip63@example.net,Webcam,3,932.34,2025-11-17,cancelled,Armstrongland,UK,2797.02
ORD-00238,Mrs Angela Burns,smurray@example.org,Phone,5,522.05,2025-07-01,completed,East Dylanfort,UK,2610.25
ORD-00239,Liam Morley,brian50@example.com,Speaker,2,71.31,2025-08-15,completed,Abbiemouth,UK,142.62
ORD-00240,Diane Hawkins-Andrews,awood@example.com,Mouse,1,899.02,2025-12-11,pending,Lawrenceside,UK,899.02
ORD-00241,Jessica Mahmood,wendy29@example.net,Charger,4,372.99,2025-05-28,completed,New Ronaldfort,UK,1491.96
ORD-00242,Henry Smith,lindseydavidson@example.net,Headphones,3,149.2,2025-05-28,refunded,Aliceport,UK,447.59999999999997
ORD-00243,Ms Samantha Woodward,hughdavidson@example.org,Monitor,5,179.99,2026-02-08,completed,East Johnchester,UK,899.95
ORD-00244,Sian Murphy-Mason,phumphries@example.net,Charger,5,48.07,2026-04-02,completed,Bradleytown,UK,240.35
ORD-00245,Mr Gavin Oliver,fevans@example.org,Monitor,1,661.57,2025-12-06,refunded,Melanieborough,UK,661.57
ORD-00246,Darren Walsh,steven35@example.com,Keyboard,2,114.45,2025-07-25,completed,Turnerchester,UK,228.9
ORD-00247,Mr Geoffrey Newman,jonesharriet@example.com,Webcam,5,407.87,2025-04-19,cancelled,East Peter,UK,2039.35
ORD-00248,Mr Clive Harrison,ldavies@example.org,Mouse,3,59.78,2025-04-30,completed,Port Sharonburgh,UK,179.34
ORD-00249,Mohammad Poole,molly74@example.org,Monitor,1,582.5,2025-10-22,pending,Junechester,UK,582.5
ORD-00250,Sara Kent,roythomas@example.net,Mouse,4,685.27,2025-06-04,completed,Greenshire,UK,2741.08
ORD-00251,Mrs Samantha Jenkins,jennifer61@example.net,Charger,2,465.18,2025-06-17,completed,Port Kieran,UK,930.36
ORD-00252,Mr Barry Rice,smithsusan@example.com,Speaker,3,110.54,2026-02-18,pending,Samanthaside,UK,331.62
ORD-00253,Tracy Lowe-Payne,bishopjason@example.net,Speaker,1,801.83,2026-03-19,pending,New Johnside,UK,801.83
ORD-00254,Georgia Humphreys,jacob65@example.com,Keyboard,3,923.11,2025-11-11,completed,New Alexanderburgh,UK,2769.33
ORD-00255,Dawn Parkinson,rturner@example.org,Speaker,1,707.41,2025-08-11,pending,Woodwardshire,UK,707.41
ORD-00256,Dr Connor Freeman,klee@example.org,Monitor,1,52.78,2025-04-09,cancelled,Lake Carlstad,UK,52.78
ORD-00257,Stephanie Jones,jane52@example.org,Charger,4,597.17,2026-01-29,refunded,Paynestad,UK,2388.68
ORD-00258,Lee Dixon-Evans,mohamedscott@example.net,Keyboard,1,608.71,2025-07-21,completed,New Martin,UK,608.71
ORD-00259,Stephen Reynolds-Taylor,jonesjames@example.net,Phone,5,467.87,2025-07-21,completed,Gemmatown,UK,2339.35
ORD-00260,Simon Thomas-Hawkins,russellkaren@example.net,Tablet,4,889.38,2025-12-19,completed,Ruthmouth,UK,3557.52
ORD-00261,Gregory Graham,wrightmichael@example.org,Laptop,2,331.99,2025-07-19,pending,Woodwardchester,UK,663.98
ORD-00262,Craig Hayes,jamie93@example.com,Monitor,5,728.7,2025-08-15,cancelled,Joshview,UK,3643.5
ORD-00263,Lee Cooper,dbishop@example.net,Monitor,4,51.29,2026-03-15,completed,East Carlyside,UK,205.16
ORD-00264,Sheila Byrne,michellegray@example.com,Keyboard,5,769.21,2025-12-12,completed,South Lucyville,UK,3846.05
ORD-00265,Miss Naomi Hawkins,marshalljustin@example.net,Charger,3,892.64,2026-01-07,pending,Georginaton,UK,2677.92
ORD-00266,Clive Campbell,harrietfletcher@example.com,Laptop,2,10.39,2025-08-14,completed,Warrenshire,UK,20.78
ORD-00267,Jill Mahmood-Patel,glendunn@example.org,Webcam,4,910.59,2025-09-08,completed,New Allanland,UK,3642.36
ORD-00268,Mr Shane Wade,scampbell@example.org,Mouse,4,527.79,2026-02-23,completed,Thomasmouth,UK,2111.16
ORD-00269,Diane Morris,graeme42@example.net,Charger,3,955.79,2025-11-08,completed,Cliveshire,UK,2867.37
ORD-00270,Rhys Stevenson,eharvey@example.com,Tablet,4,178.08,2025-12-16,completed,Pricetown,UK,712.32
ORD-00271,Mark Day,max92@example.com,Headphones,4,339.75,2025-12-01,completed,New Terrymouth,UK,1359.0
ORD-00272,Dr Lynn Thomas,kmoore@example.org,Tablet,4,864.98,2025-12-23,completed,Port Annette,UK,3459.92
ORD-00273,Dennis Harvey,samantha17@example.net,Charger,5,257.31,2025-08-23,completed,Fletcherbury,UK,1286.55
ORD-00274,Vincent Shaw,howard57@example.org,Charger,5,879.21,2025-12-23,completed,Kellytown,UK,4396.05
ORD-00275,Angela Smith-Jones,brandonwood@example.org,Monitor,1,353.29,2026-01-03,pending,South Steven,UK,353.29
ORD-00276,Lucy Green,ijones@example.org,Tablet,2,795.9,2026-02-24,completed,Pearceside,UK,1591.8
ORD-00277,Ms Emily Owen,amelia56@example.com,Speaker,5,440.18,2025-11-11,completed,Lake Amandafort,UK,2200.9
ORD-00278,Liam Harvey,ggibbs@example.com,Phone,2,903.27,2025-11-01,completed,Lyonsburgh,UK,1806.54
ORD-00279,Dr Richard Hawkins,geraldburgess@example.org,Mouse,4,759.21,2025-10-05,completed,Oliviaville,UK,3036.84
ORD-00280,Joan Evans-West,jamesalexander@example.com,Headphones,4,940.22,2025-10-16,completed,Naomistad,UK,3760.88
ORD-00281,Dr Allan Cooke,nicholas02@example.org,Headphones,1,337.63,2026-02-03,completed,Robertfort,UK,337.63
ORD-00282,Rosemary Hudson,mharris@example.com,Phone,2,798.74,2026-01-08,completed,North Rachelshire,UK,1597.48
ORD-00283,Abigail Thomas,alexandrawoods@example.org,Webcam,1,705.54,2025-07-22,refunded,Paulaton,UK,705.54
ORD-00284,Dr Ben Fraser,phillipsdeclan@example.com,Laptop,5,55.98,2026-02-08,completed,Ashtonstad,UK,279.9
ORD-00285,Joanna Lowe,kylehudson@example.net,Phone,1,874.36,2025-10-06,completed,West Kayleighview,UK,874.36
ORD-00286,Dean Henderson,millerdonna@example.net,Headphones,4,645.3,2025-08-13,completed,Port Albert,UK,2581.2
ORD-00287,Mark Walters,nicolejones@example.com,Tablet,5,217.87,2026-01-29,completed,East Alex,UK,1089.35
ORD-00288,Dr Billy James,gordonfrederick@example.org,Tablet,2,796.05,2026-02-12,completed,Benview,UK,1592.1
ORD-00289,Cheryl Singh,jacksonlinda@example.org,Webcam,4,583.99,2025-11-02,completed,Hodgsonshire,UK,2335.96
ORD-00290,Raymond Miller-Cooper,rosealexander@example.com,Headphones,2,445.0,2025-11-05,completed,Lake Samantha,UK,890.0
ORD-00291,Mitchell Storey,swest@example.net,Keyboard,2,206.67,2025-09-25,completed,Cooperport,UK,413.34
ORD-00292,Dr Philip Watkins,gailsmith@example.net,Speaker,4,774.46,2025-08-31,completed,North Pamelaport,UK,3097.84
ORD-00293,Rosie Bennett,karen25@example.org,Keyboard,3,406.15,2025-11-11,completed,Barnesstad,UK,1218.4499999999998
ORD-00294,Mr Tony Morgan,saunderscatherine@example.com,Headphones,5,879.29,2026-03-01,completed,Barnettchester,UK,4396.45
ORD-00295,Carolyn Ali-Lee,sophie29@example.com,Charger,2,71.72,2025-04-13,completed,East Ritafurt,UK,143.44
ORD-00296,Dr Thomas King,richard57@example.com,Headphones,4,835.94,2025-07-07,completed,East Karen,UK,3343.76
ORD-00297,Ms Nicole Lane,susan58@example.net,Mouse,1,471.54,2025-07-13,completed,West Declanside,UK,471.54
ORD-00298,Shannon Russell,rachael79@example.net,Headphones,2,887.74,2025-10-30,completed,Keithport,UK,1775.48
ORD-00299,Paula Bailey-Richardson,robinsonjoanna@example.net,Charger,2,529.03,2025-11-06,completed,Victoriahaven,UK,1058.06
ORD-00300,Ms Molly Morris,dunnjamie@example.com,Laptop,5,40.12,2025-09-29,completed,Maxborough,UK,200.6
ORD-00301,Ms Geraldine Pope,nwebb@example.net,Phone,1,386.73,2026-03-06,completed,Newmanville,UK,386.73
ORD-00302,Margaret Williams,georgiawright@example.com,Webcam,5,534.4,2025-06-01,pending,New Kimberley,UK,2672.0
ORD-00303,Mrs Molly George,lgriffin@example.com,Keyboard,3,311.05,2025-10-04,completed,Taylorfort,UK,933.1500000000001
ORD-00304,Mrs Stacey Carroll,ybirch@example.net,Mouse,2,182.35,2025-08-04,pending,East Denisestad,UK,364.7
ORD-00305,Carole Dixon-Brady,arthur98@example.org,Laptop,2,898.96,2026-02-25,completed,Alexandermouth,UK,1797.92
ORD-00306,Iain McKenzie,sian24@example.org,Webcam,3,182.66,2025-08-31,completed,Hickstown,UK,547.98
ORD-00307,Gail Moore,conorwalsh@example.net,Laptop,1,416.91,2026-03-24,completed,East Barryville,UK,416.91
ORD-00308,Karl Craig-Henderson,ytaylor@example.org,Speaker,3,291.5,2025-08-13,refunded,Lake Graham,UK,874.5
ORD-00309,Mrs Lorraine Hill,heatherwilkinson@example.net,Monitor,2,390.5,2026-03-11,completed,Naylorville,UK,781.0
ORD-00310,Sian Henderson,harrisonyvonne@example.com,Mouse,2,553.51,2025-12-23,completed,Summerstown,UK,1107.02
ORD-00311,Tracey Watkins,begumlucy@example.com,Charger,1,736.16,2025-12-23,completed,North Dominicburgh,UK,736.16
ORD-00312,Helen Wood,lfrancis@example.net,Mouse,3,199.24,2026-01-15,pending,East Traceyside,UK,597.72
ORD-00313,Melanie Sharpe-Baker,kstevens@example.com,Charger,4,260.45,2026-03-26,pending,Coopermouth,UK,1041.8
ORD-00314,Mary Gray,ftalbot@example.org,Monitor,5,851.52,2025-07-13,completed,Oliverville,UK,4257.6
ORD-00315,Mr Robert Nicholls,cartercraig@example.com,Headphones,4,677.13,2025-09-02,completed,New Stephenport,UK,2708.52
ORD-00316,Mr Scott Bell,leigh14@example.org,Tablet,3,28.79,2026-03-12,completed,Lynnfurt,UK,86.37
ORD-00317,Ashley Russell,wrightlynn@example.com,Charger,3,740.58,2025-09-11,completed,Lake Jasonchester,UK,2221.7400000000002
ORD-00318,Clare Allen,reeveshayley@example.org,Laptop,1,262.67,2025-10-08,pending,Port Chelseamouth,UK,262.67
ORD-00319,Dr Scott Phillips,kyle54@example.net,Mouse,4,666.09,2026-01-31,completed,Walkerland,UK,2664.36
ORD-00320,Bernard Begum,lisaferguson@example.org,Headphones,2,266.66,2025-04-12,completed,Port Graceburgh,UK,533.32
ORD-00321,Mr Darren Brady,deniseharper@example.com,Charger,5,134.93,2025-09-25,completed,Geoffreyberg,UK,674.6500000000001
ORD-00322,Nathan Brown,bryanali@example.org,Monitor,4,328.38,2025-06-19,completed,Lake Antony,UK,1313.52
ORD-00323,Charlotte Connolly,bruceakhtar@example.org,Keyboard,5,642.47,2025-08-31,cancelled,Williamsmouth,UK,3212.3500000000004
ORD-00324,Charles Holt,bbrown@example.net,Phone,2,799.7,2025-09-05,refunded,Wellsfurt,UK,1599.4
ORD-00325,Helen Bishop,charlieshah@example.com,Monitor,3,288.14,2025-11-26,completed,West June,UK,864.42
ORD-00326,Rachel Dixon,dawn56@example.com,Speaker,3,184.13,2025-04-09,completed,East Ashley,UK,552.39
ORD-00327,Eleanor Carroll,lauren51@example.net,Speaker,1,398.58,2025-06-04,refunded,South Mathewburgh,UK,398.58
ORD-00328,Mr Danny Taylor,oliverjulie@example.net,Headphones,4,544.69,2025-06-26,completed,Lake Fiona,UK,2178.76
ORD-00329,Jack Kelly,gemma81@example.com,Speaker,4,787.49,2025-11-12,completed,North Patricia,UK,3149.96
ORD-00330,Francis Hill,paulinekelly@example.net,Laptop,3,44.44,2026-01-09,cancelled,South Jasonchester,UK,133.32
ORD-00331,Ms Dorothy Khan,david17@example.org,Monitor,5,360.8,2025-08-24,completed,Aimeefort,UK,1804.0
ORD-00332,Aaron Waters,eileendavis@example.org,Webcam,4,113.04,2025-12-28,completed,East Samuelland,UK,452.16
ORD-00333,Bethan May-Ellis,derek01@example.com,Tablet,1,54.95,2025-05-04,completed,North Thomasmouth,UK,54.95
ORD-00334,Ms Kerry Davies,eturner@example.org,Speaker,1,954.58,2026-01-04,completed,Pritchardtown,UK,954.58
ORD-00335,James Smith,wwong@example.net,Charger,3,112.59,2026-02-09,completed,East Rachaelborough,UK,337.77
ORD-00336,Mr Jamie Murphy,kenneth49@example.org,Phone,2,782.86,2025-06-09,refunded,Patelborough,UK,1565.72
ORD-00337,Dr Christian Perry,amyallen@example.net,Webcam,5,974.77,2025-05-14,completed,Iantown,UK,4873.85
ORD-00338,Mrs Pamela Hill,fryolivia@example.net,Headphones,1,178.27,2026-01-10,completed,South Stuart,UK,178.27
ORD-00339,Mohammed Atkinson,gowen@example.com,Mouse,4,341.65,2025-07-27,completed,Forsterside,UK,1366.6
ORD-00340,Paula Miles,wilsonmaria@example.com,Phone,2,437.45,2025-04-17,pending,Dawsonmouth,UK,874.9
ORD-00341,Carol Birch,harry07@example.com,Speaker,5,158.49,2026-04-07,completed,Port Stevenberg,UK,792.45
ORD-00342,Mr Norman Green,melissabutcher@example.com,Mouse,1,509.96,2025-06-12,completed,New Victoria,UK,509.96
ORD-00343,Dr Dylan Green,alexyoung@example.com,Phone,1,211.55,2025-04-27,completed,West Stephanie,UK,211.55
ORD-00344,Gail Cooper,laura69@example.net,Charger,3,77.97,2026-02-25,cancelled,Lake Ellieborough,UK,233.91
ORD-00345,Dr Terence Adams,vgoddard@example.org,Keyboard,5,141.8,2025-04-19,completed,North Rita,UK,709.0
ORD-00346,Glen Pollard,waterssophie@example.org,Phone,3,191.53,2025-05-20,completed,Sandersview,UK,574.59
ORD-00347,Mr Rhys Skinner,mcross@example.org,Monitor,1,211.88,2025-06-28,completed,Wilsonfurt,UK,211.88
ORD-00348,Victor Hunter,daniellewest@example.net,Charger,5,986.26,2026-04-05,pending,Mayville,UK,4931.3
ORD-00349,Ms Hilary Whittaker,guyyoung@example.net,Keyboard,1,947.2,2026-03-28,completed,West Anthonyland,UK,947.2
ORD-00350,Ms Kerry O'Brien,dwood@example.net,Phone,5,710.92,2025-06-10,completed,Colemanside,UK,3554.6
ORD-00351,Jacqueline Lawrence,kyle15@example.com,Mouse,4,472.97,2025-06-13,completed,Lake Natalie,UK,1891.88
ORD-00352,Jordan Smith-Lee,hancockjane@example.com,Monitor,5,87.63,2025-08-24,completed,Malcolmberg,UK,438.15
ORD-00353,Dr Elaine Garner,mayluke@example.net,Headphones,2,539.18,2026-03-14,completed,Atkinsmouth,UK,1078.36
ORD-00354,Lisa Naylor,huntrosie@example.com,Webcam,4,456.02,2026-03-02,completed,Hussainstad,UK,1824.08
ORD-00355,Dr Barry Burton,reidgarry@example.com,Phone,4,621.48,2025-09-04,cancelled,Billyland,UK,2485.92
ORD-00356,Dr Declan Berry,jasmine97@example.org,Charger,3,88.19,2026-02-18,cancelled,Khanside,UK,264.57
ORD-00357,Joyce Russell-Thomson,roy75@example.com,Laptop,2,370.71,2025-11-02,cancelled,Anneville,UK,741.42
ORD-00358,Mrs Denise Shepherd,alanbooth@example.org,Headphones,4,323.24,2026-03-15,completed,Alisonmouth,UK,1292.96
ORD-00359,Mr Lawrence Ali,njoyce@example.org,Speaker,2,818.49,2025-05-05,pending,Robertsberg,UK,1636.98
ORD-00360,Bruce Price,zali@example.org,Tablet,5,963.35,2025-12-04,completed,Lake Carolineton,UK,4816.75
ORD-00361,Paul Wilson,masonkelly@example.org,Monitor,4,149.89,2025-05-14,completed,West Tomtown,UK,599.56
ORD-00362,Chelsea Webster-Fox,judithhudson@example.org,Headphones,4,892.02,2026-04-02,completed,Lake Mohamedport,UK,3568.08
ORD-00363,Ms Charlene Thomas,julie91@example.com,Laptop,4,518.31,2025-10-06,completed,Lake Alisonfort,UK,2073.24
ORD-00364,Garry White,lwalters@example.com,Headphones,1,719.44,2025-11-03,completed,Sianville,UK,719.44
ORD-00365,Dr Derek Patel,dwebster@example.org,Keyboard,1,40.56,2025-10-07,completed,Gailberg,UK,40.56
ORD-00366,Bethan Johnson,daniel18@example.com,Phone,3,770.02,2025-07-20,cancelled,Walkerside,UK,2310.06
ORD-00367,Dr Guy Lawrence,hamiltonantony@example.org,Charger,3,929.2,2025-09-06,pending,Port Jennifer,UK,2787.6000000000004
ORD-00368,Susan Hutchinson-Griffiths,leah82@example.net,Mouse,5,333.71,2026-03-21,completed,West Geraldine,UK,1668.55
ORD-00369,Sian Baker-Bowen,bibijoan@example.org,Webcam,1,136.64,2025-12-27,completed,South Irenetown,UK,136.64
ORD-00370,Guy Martin,bryandawn@example.net,Phone,5,496.53,2026-03-19,completed,South Lisashire,UK,2482.6499999999996
ORD-00371,Emily Davidson,camerongemma@example.net,Tablet,4,201.01,2025-11-17,completed,Heatherport,UK,804.04
ORD-00372,Sylvia Evans-Hurst,leonardjones@example.org,Mouse,4,607.13,2025-12-24,completed,Port Marcus,UK,2428.52
ORD-00373,Dr Harry Thomas,gibbonsjonathan@example.net,Keyboard,2,935.88,2025-12-05,cancelled,Oliviaberg,UK,1871.76
ORD-00374,Lydia Gardner,amystorey@example.com,Headphones,1,318.62,2025-08-20,completed,New Howard,UK,318.62
ORD-00375,Miss Pauline Hunt,thomasjacob@example.com,Speaker,5,168.36,2025-11-25,completed,North Kimberley,UK,841.8000000000001
ORD-00376,Matthew Watkins-Robertson,dclayton@example.com,Keyboard,3,581.61,2026-02-03,completed,East Louismouth,UK,1744.83
ORD-00377,Ronald May,owright@example.com,Phone,2,598.79,2025-08-24,completed,East Maxfort,UK,1197.58
ORD-00378,Eileen Davies,harriet01@example.net,Keyboard,2,653.31,2026-04-01,completed,East Natalie,UK,1306.62
ORD-00379,Ian Jones,timothy53@example.org,Tablet,4,331.47,2025-08-14,completed,Walkerbury,UK,1325.88
ORD-00380,Mr Max Miles,sdavis@example.net,Keyboard,1,630.25,2025-07-25,pending,Joneston,UK,630.25
ORD-00381,Arthur Oliver,schofieldkaty@example.net,Laptop,2,663.92,2025-12-04,completed,North Jeffrey,UK,1327.84
ORD-00382,Hollie Burton,herberthoward@example.com,Headphones,2,549.09,2025-11-24,cancelled,West Lewisland,UK,1098.18
ORD-00383,Sarah Blackburn,georginaphillips@example.org,Tablet,5,994.32,2025-05-17,cancelled,Jordanmouth,UK,4971.6
ORD-00384,Mr Adrian Spencer,pamela55@example.net,Charger,5,894.61,2025-08-06,completed,Callumview,UK,4473.05
ORD-00385,Dr Francis Fleming,gouldhannah@example.com,Speaker,1,828.08,2025-10-08,completed,East Graham,UK,828.08
ORD-00386,Dr Jordan Warren,kmarshall@example.com,Speaker,2,634.5,2025-10-14,pending,West Francescaview,UK,1269.0
ORD-00387,Dr Jane Patterson,edwardsowen@example.org,Mouse,4,476.03,2025-12-18,completed,South Lisa,UK,1904.12
ORD-00388,Dr Billy Mann,jason35@example.org,Webcam,5,115.0,2025-12-23,completed,Paulineland,UK,575.0
ORD-00389,Marian Bishop,fbennett@example.com,Laptop,3,567.14,2025-08-23,completed,Lake Shaun,UK,1701.42
ORD-00390,Dr Hazel Ryan,terry82@example.com,Charger,4,617.3,2026-01-07,pending,Lake Nicole,UK,2469.2
ORD-00391,Mrs Suzanne Khan,vhardy@example.org,Webcam,3,745.33,2026-01-24,completed,Thomasstad,UK,2235.9900000000002
ORD-00392,Cheryl Byrne,jodie25@example.org,Keyboard,1,667.11,2025-12-07,completed,North Ashleigh,UK,667.11
ORD-00393,Nicola Price-Price,mathewanderson@example.com,Webcam,5,394.09,2025-04-29,cancelled,Lake Mauricetown,UK,1970.4499999999998
ORD-00394,Dr Thomas Francis,richardkelly@example.org,Phone,1,878.97,2025-10-07,completed,Reedchester,UK,878.97
ORD-00395,Leon Murphy,fsmith@example.net,Mouse,2,947.68,2026-01-23,pending,Meganport,UK,1895.36
ORD-00396,Dr Kirsty Middleton,clareduffy@example.com,Charger,4,622.3,2025-10-07,refunded,Lake Diane,UK,2489.2
ORD-00397,Damian Wilson,jordan84@example.org,Headphones,5,428.5,2025-07-20,completed,West Dawn,UK,2142.5
ORD-00398,Sian Elliott,ruthhewitt@example.org,Keyboard,2,676.34,2026-03-27,completed,Connorside,UK,1352.68
ORD-00399,Dennis West-Farrell,geoffreyhunter@example.net,Speaker,3,901.62,2025-08-28,completed,Campbellfurt,UK,2704.86
ORD-00400,Joanne Allen,bhobbs@example.com,Charger,1,870.13,2025-05-03,completed,South Shane,UK,870.13
ORD-00401,Mr Sean Baker,hmartin@example.org,Charger,2,933.0,2026-01-16,cancelled,Bethanstad,UK,1866.0
ORD-00402,John Walker,igray@example.net,Tablet,3,630.31,2025-05-15,completed,Godfreyfurt,UK,1890.9299999999998
ORD-00403,Mr Mitchell Fraser,alisonhunt@example.net,Charger,1,434.64,2025-08-28,pending,New Andrew,UK,434.64
ORD-00404,Dr Ryan Adams,valerie04@example.com,Tablet,4,883.05,2025-08-01,completed,West Stewartfurt,UK,3532.2
ORD-00405,Dr Julian Carter,phillipsjulia@example.org,Webcam,3,955.16,2025-09-19,completed,Darrentown,UK,2865.48
ORD-00406,Dr John Sanders,younggillian@example.org,Headphones,2,124.43,2025-05-30,completed,Russellhaven,UK,248.86
